113.97090015908579,22.590306676657367,4.9,1545607308991
113.97090015908579,22.590306676657367,4.7,1545607311987
113.97088443508945,22.59032108816232,4.7,1545607314980
113.97088713160859,22.590322188198783,4.7,1545607317992
113.97089391210667,22.590318287080276,4.7,1545607321003
113.97089792461927,22.590307651055728,4.7,1545607323853
113.97089505292715,22.590222234296668,4.7,1545607327002
113.97092144124346,22.5902030505231,4.7,1545607329999
113.97097127386536,22.59019784052642,4.7,1545607333005
113.97102794819126,22.59020598775958,4.7,1545607336023
113.97105711042349,22.590207643729165,4.7,1545607339012
113.97066,22.589535,550.0,1545607342275
113.97115010413266,22.590207098235073,4.7,1545607343001
113.97118367100681,22.59020162073858,4.7,1545607345988
113.97122069611488,22.590199157521127,4.7,1545607348990
113.97126645211792,22.59019839898225,4.7,1545607351989
113.97129677572222,22.59019678772177,4.7,1545607354089
113.971217,22.589403,550.0,1545607357353
113.97138477703419,22.590198868286215,4.7,1545607358020
113.97140600145212,22.590219294386173,4.7,1545607360987
113.97141562889645,22.590251171045175,4.7,1545607363991
113.97144083235386,22.590269986210213,4.7,1545607366982
113.97146589970053,22.590273912227342,4.7,1545607369239
113.971217,22.589403,550.0,1545607372411
113.97155365042039,22.590302317742093,4.7,1545607373009
113.97157786690693,22.590320231344577,4.7,1545607376004
113.97159567896269,22.59034934481521,4.7,1545607378992
113.97161761155678,22.590380339150702,4.7,1545607381990
113.97163529998464,22.590402543479954,4.7,1545607384306
113.971217,22.589403,550.0,1545607387797
113.9717062424374,22.59046105767117,4.7,1545607387992
113.9717283218094,22.590481730192213,4.7,1545607390992
113.97175507007421,22.59050798046447,4.7,1545607393976
113.9717881403902,22.590535630258213,4.7,1545607396991
113.97181059257912,22.590556352797268,4.7,1545607399463
113.971217,22.589403,550.0,1545607402552
113.97187894384632,22.59062860930119,4.7,1545607403030
113.9718981334729,22.590650651619054,4.7,1545607405969
113.97192044862085,22.59067438523856,4.7,1545607408968
113.97194408663597,22.59070052758898,4.7,1545607411974
113.97195233010352,22.590710025080565,4.7,1545607413947
113.971217,22.589403,550.0,1545607417269
113.97201612409624,22.59077919866997,4.7,1545607417996
113.9720329500207,22.59080270911831,4.7,1545607420987
113.97205445450645,22.590825073552004,4.7,1545607424013
113.97207920680626,22.590849567673388,4.7,1545607426982
113.9720974232902,22.59086729804564,4.7,1545607429505
113.971217,22.589403,550.0,1545607432593
113.97216679826798,22.590923163724398,4.7,1545607433007
113.97219536479209,22.590935259291786,4.7,1545607436000
113.97223079666874,22.59095054508413,4.7,1545607438969
113.97227642366404,22.590966921505846,4.7,1545607441967
113.97231101348869,22.590975327341113,4.7,1545607443993
113.97231101348869,22.590975327341113,4.7,1545607447294
113.97241349819281,22.590977603874883,4.7,1545607447994
113.97244588044857,22.59096614465298,4.7,1545607450981
113.97248359992001,22.59095733766537,4.7,1545607453992
113.9725214922995,22.59093998911595,4.7,1545607457023
113.9725468484485,22.59093446542397,4.7,1545607459531
113.971006,22.589641,550.0,1545607462626
113.9726328352205,22.590929674725107,4.7,1545607462972
113.97266289495735,22.59093750299766,4.7,1545607465970
113.97269502783405,22.59094212830355,4.7,1545607468969
113.97272786436788,22.590949721834207,5.459793,1545607472000
113.97274905064941,22.590955456781135,5.833009,1545607474024
113.971006,22.589641,550.0,1545607477245
113.97281602479258,22.590974998888594,8.964961,1545607477990
113.97283629349478,22.59098557008129,6.464737,1545607480990
113.97286811011261,22.590994540235094,6.165687,1545607483988
113.97290617342782,22.59099796404768,8.41231,1545607486994
113.9729387766897,22.59100602720111,6.749913,1545607489542
113.97103,22.589638,550.0,1545607492763
113.9730862140899,22.59106616304128,5.605229,1545607493004
113.97311435253317,22.5910800423721,6.486066,1545607495973
113.97314428188987,22.591114167898507,5.707402,1545607498965
113.97318372258701,22.59113905421857,5.361203,1545607501968
113.97320526565736,22.591158530031922,5.181931,1545607504019
113.97103,22.589638,550.0,1545607507110
113.97324123329527,22.5912381490456,4.7,1545607507990
113.97324521167873,22.59127446393832,5.064174,1545607511014
113.97325119137301,22.591313070359224,5.831533,1545607513987
113.97325677536107,22.591353763002903,4.7,1545607516981
113.97326232457006,22.5913820840338,4.7,1545607519542
113.97103,22.589638,550.0,1545607522712
113.9732579115693,22.59147332671704,4.7,1545607522972
113.97326753530656,22.591501953467965,4.7,1545607525972
113.97328592259336,22.59153475470715,4.7,1545607528966
113.97331110930365,22.591571136224136,4.7,1545607531966
113.9733355625143,22.591590322711625,4.7,1545607534016
113.97103,22.589638,550.0,1545607537094
113.97339731997,22.591630475670325,4.7,1545607537999
113.97343317152783,22.591639766905786,4.7,1545607540983
113.97347756788483,22.591646791329968,4.7,1545607543992
113.97352288667018,22.5916440790231,4.7,1545607547002
113.97355206861934,22.59164033423262,4.7,1545607549513
113.974542,22.590577,550.0,1545607552712
113.97365435294935,22.591636354646305,4.7,1545607553006
113.97368676524567,22.591640710449806,4.7,1545607555968
113.97371806628179,22.591645882455257,4.7,1545607558966
113.97376000546906,22.591646995990498,4.7,1545607561966
113.97378926712967,22.59164958536214,4.7,1545607564013
113.974542,22.590577,550.0,1545607567110
113.9738842554825,22.591658649749256,4.7,1545607568006
113.9739167078106,22.5916586773057,4.7,1545607570997
113.97395365567536,22.591659371827202,4.7,1545607574000
113.97399630270814,22.59166215467734,4.7,1545607576982
113.97402335991083,22.591664922421305,4.7,1545607579528
